0.0.0.0/0,212.67.199.43/32,0-65535,22-22,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,212.67.199.46/32,0-65535,22-22,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,212.67.199.47/32,0-65535,25-25,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,212.67.199.77/32,0-65535,879-879,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,212.67.199.78/32,0-65535,67-67,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,212.67.241.114/32,0-65535,80-80,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,212.67.241.114/32,123-123,80-80,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,212.67.241.128/32,0-65535,25-25,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,212.67.241.128/32,0-65535,53-53,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,212.67.241.128/32,0-65535,544-544,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,212.67.241.128/32,0-65535,5999-5999,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,212.67.241.128/32,0-65535,80-80,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,212.67.241.149/32,0-65535,53-53,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,212.67.241.151/32,0-65535,544-544,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,212.67.241.77/32,0-65535,53-53,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,213.142.227.0/24,33434-33600,1024-65535,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,213.187.76.0/24,0-65535,7648-7648,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,213.222.235.0/24,0-65535,8080-8080,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,213.224.118.0/24,0-65535,443-443,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,213.231.63.0/24,0-65535,179-179,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,214.112.185.0/24,0-65535,2105-2105,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,214.113.109.164/32,0-65535,110-110,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,214.113.109.164/32,0-65535,25-25,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,214.113.109.164/32,0-65535,53-53,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,214.113.109.164/32,0-65535,871-871,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,214.113.109.164/32,53-53,0-65535,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,214.113.109.166/32,0-65535,2105-2105,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,214.113.109.166/32,0-65535,22-22,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,214.113.109.166/32,0-65535,22-22,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,214.113.109.166/32,0-65535,25-25,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,214.113.109.166/32,0-65535,443-443,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,214.113.109.166/32,0-65535,53-53,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,214.113.109.166/32,53-53,0-65535,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,214.113.89.179/32,0-65535,2401-2401,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,214.113.89.249/32,1024-65535,21-21,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,214.113.89.251/32,0-65535,25-25,0x06/0xFF,0x0400/0x0400,allow
0.0.0.0/0,214.113.90.74/32,0-65535,1999-1999,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,214.113.90.74/32,0-65535,22-22,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,214.113.90.74/32,0-65535,80-80,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,214.113.90.77/32,0-65535,750-750,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,214.113.90.77/32,0-65535,88-88,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,214.113.90.78/32,0-65535,22-22,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,214.113.90.78/32,0-65535,80-80,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,214.113.90.81/32,0-65535,179-179,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,214.113.90.82/32,0-65535,22-22,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,214.113.90.86/32,0-65535,22-22,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,214.113.90.86/32,0-65535,750-750,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,214.113.90.86/32,162-162,0-65535,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,214.113.93.195/32,0-65535,2105-2105,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,214.113.93.195/32,0-65535,21-21,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,214.113.93.195/32,0-65535,22-22,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,214.113.93.195/32,0-65535,23-23,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,214.113.93.195/32,0-65535,7648-7648,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,214.113.93.195/32,0-65535,80-80,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,214.113.93.228/32,0-65535,2105-2105,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,214.113.93.228/32,0-65535,25-25,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,214.113.93.228/32,0-65535,53-53,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,214.113.93.228/32,1024-65535,1024-65535,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,214.113.93.230/32,0-65535,22-22,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,214.113.93.230/32,0-65535,443-443,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,214.113.93.230/32,0-65535,53-53,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,214.113.93.230/32,0-65535,80-80,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,214.113.93.230/32,0-65535,8080-8080,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,214.138.124.0/24,0-65535,873-873,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,214.205.193.0/24,0-65535,0-65535,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,214.207.119.0/24,0-65535,0-65535,0x01/0xFF,0x0d00/0xff00,allow
0.0.0.0/0,214.212.119.0/24,0-65535,110-110,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,214.213.97.0/24,161-161,0-65535,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,214.245.240.0/24,0-65535,80-80,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,214.255.26.28/32,0-65535,161-161,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,214.255.26.30/32,0-65535,80-80,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,214.255.26.31/32,0-65535,53-53,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,214.255.26.31/32,0-65535,88-88,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,214.255.26.32/27,0-65535,53-53,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,214.255.26.4/32,0-65535,2055-2055,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,214.255.26.4/32,0-65535,21-21,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,214.255.26.4/32,0-65535,21-21,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,214.255.26.4/32,0-65535,69-69,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,214.255.26.4/32,0-65535,7649-7649,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,214.255.26.4/32,0-65535,80-80,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,214.255.26.4/32,88-88,25-25,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,214.255.40.128/27,0-65535,22-22,0x06/0xFF,0x0100/0x0100,allow
0.0.0.0/0,214.255.44.41/32,0-65535,0-65535,0x01/0xFF,0x0000/0xff00,allow
0.0.0.0/0,214.255.44.41/32,0-65535,110-110,0x06/0xFF,0x0000/0x0200,allow
0.0.0.0/0,214.255.44.41/32,0-65535,123-123,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,214.255.44.41/32,0-65535,123-123,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,214.255.44.41/32,0-65535,22-22,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,214.255.44.41/32,0-65535,25-25,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,214.255.44.41/32,0-65535,25-25,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,214.255.44.41/32,0-65535,544-544,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,214.255.44.41/32,0-65535,754-754,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,214.255.44.41/32,1024-65535,1024-65535,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,214.255.44.51/32,0-65535,67-67,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,214.255.44.57/32,0-65535,22-22,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,214.255.44.57/32,0-65535,23-23,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,214.255.44.57/32,0-65535,2401-2401,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,214.255.44.57/32,0-65535,443-443,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,214.255.44.57/32,0-65535,53-53,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,214.255.44.57/32,0-65535,544-544,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,214.255.44.57/32,0-65535,5999-5999,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,214.255.44.57/32,0-65535,7326-7326,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,214.255.44.57/32,0-65535,750-750,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,214.255.44.57/32,0-65535,750-750,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,214.255.44.57/32,0-65535,7648-7648,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,214.255.44.57/32,0-65535,7649-7649,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,214.255.44.57/32,0-65535,80-80,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,214.255.44.57/32,53-53,0-65535,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,214.255.44.58/32,0-65535,162-162,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,214.255.44.58/32,0-65535,22-22,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,214.255.44.58/32,0-65535,80-80,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,214.255.44.58/32,0-65535,879-879,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,214.255.44.58/32,0-65535,88-88,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,214.255.44.58/32,1024-65535,1024-65535,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,214.255.46.181/32,1024-65535,1024-65535,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,214.30.27.0/24,24032-24032,0-65535,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,214.45.101.0/24,69-69,0-65535,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,2.146.87.0/24,0-65535,7649-7649,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,215.196.144.133/32,0-65535,110-110,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,215.196.144.133/32,0-65535,123-123,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,215.196.144.133/32,0-65535,53-53,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,215.196.144.133/32,0-65535,750-750,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,215.196.144.133/32,0-65535,80-80,0x06/0xFF,0x0000/0x0000,allow
0.0.0.0/0,215.196.144.133/32,0-65535,80-80,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,215.196.144.133/32,0-65535,871-871,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,215.196.144.64/27,0-65535,2105-2105,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,215.196.146.217/32,0-65535,2105-2105,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,215.196.146.217/32,0-65535,22-22,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,215.196.146.217/32,0-65535,25-25,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,215.196.146.217/32,0-65535,25-25,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,215.196.146.217/32,0-65535,53-53,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,215.196.146.217/32,0-65535,5999-5999,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,215.196.146.217/32,0-65535,67-67,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,215.196.146.217/32,1024-65535,1024-65535,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,215.196.146.217/32,123-123,138-138,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,215.196.150.64/27,0-65535,110-110,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,215.196.150.64/27,0-65535,119-119,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,215.196.150.64/27,0-65535,123-123,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,215.196.150.64/27,0-65535,138-138,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,215.196.150.64/27,0-65535,2105-2105,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,215.196.150.64/27,0-65535,22-22,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,215.196.150.64/27,0-65535,2401-2401,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,215.196.150.64/27,0-65535,25-25,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,215.196.150.64/27,0-65535,53-53,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,215.196.150.64/27,0-65535,80-80,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,215.92.114.0/24,1024-65535,33434-33600,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,216.10.80.0/24,0-65535,22-22,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,216.111.40.0/24,0-65535,21-21,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,216.129.31.0/24,0-65535,0-65535,0x01/0xFF,0x0f00/0xff00,allow
0.0.0.0/0,216.141.162.0/24,0-65535,0-65535,0x2f/0xFF,0x0000/0x0000,allow
0.0.0.0/0,216.172.185.0/24,0-65535,2105-2105,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.234.64.16/32,0-65535,123-123,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.234.64.16/32,0-65535,179-179,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.234.64.16/32,0-65535,2105-2105,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.234.64.16/32,0-65535,23-23,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.234.64.16/32,0-65535,2401-2401,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.234.64.16/32,0-65535,25-25,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.234.64.16/32,0-65535,8080-8080,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.234.64.16/32,0-65535,879-879,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,216.234.64.18/32,0-65535,123-123,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.234.64.18/32,0-65535,123-123,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,216.234.64.18/32,0-65535,162-162,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,216.234.64.18/32,0-65535,21-21,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.234.64.18/32,0-65535,21-21,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,216.234.64.18/32,0-65535,22-22,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.234.64.18/32,0-65535,24032-24032,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,216.234.64.18/32,0-65535,80-80,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.234.68.10/32,0-65535,2105-2105,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.234.68.13/32,53-53,0-65535,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,216.234.68.15/32,0-65535,123-123,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.234.68.3/32,0-65535,25-25,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.234.68.48/32,0-65535,2055-2055,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.234.68.55/32,0-65535,25-25,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.234.68.61/32,0-65535,7648-7648,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.234.68.63/32,1024-65535,1024-65535,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.234.68.80/32,0-65535,53-53,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.234.68.8/32,0-65535,2105-2105,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.234.69.117/32,0-65535,123-123,0x06/0xFF,0x0400/0x0400,allow
0.0.0.0/0,216.234.69.117/32,0-65535,22-22,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,216.234.69.117/32,0-65535,23-23,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.234.69.200/32,0-65535,162-162,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.234.69.200/32,1024-65535,1024-65535,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.234.69.202/32,0-65535,23-23,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.234.69.209/32,1024-65535,1024-65535,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,216.234.71.24/32,0-65535,23-23,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.243.84.0/24,0-65535,123-123,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.246.201.0/24,0-65535,544-544,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.30.208.123/32,0-65535,13-13,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.30.208.123/32,0-65535,22-22,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.30.208.123/32,0-65535,23-23,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.30.208.123/32,0-65535,25-25,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.30.208.123/32,0-65535,53-53,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.30.208.123/32,0-65535,53-53,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,216.30.208.123/32,0-65535,750-750,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.30.208.123/32,0-65535,80-80,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.30.209.102/32,0-65535,22-22,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.30.209.102/32,0-65535,53-53,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.30.209.102/32,0-65535,7326-7326,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,216.30.209.102/32,0-65535,80-80,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,216.30.209.120/32,0-65535,0-65535,0x01/0xFF,0x1100/0xff00,allow
0.0.0.0/0,216.30.209.120/32,0-65535,0-65535,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.30.209.120/32,0-65535,123-123,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.30.209.120/32,0-65535,53-53,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,216.30.209.120/32,0-65535,80-80,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.30.209.120/32,0-65535,879-879,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,216.30.209.120/32,88-88,0-65535,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,216.30.209.122/32,0-65535,123-123,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.30.209.122/32,0-65535,53-53,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.30.209.122/32,0-65535,5999-5999,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.30.209.122/32,0-65535,69-69,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.30.209.122/32,0-65535,879-879,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.30.209.14/32,67-67,22-22,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,216.30.209.28/32,0-65535,443-443,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.30.209.28/32,0-65535,53-53,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.30.209.28/32,1024-65535,1024-65535,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.30.209.28/32,1024-65535,1024-65535,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,216.30.209.36/32,0-65535,161-161,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.30.209.39/32,0-65535,80-80,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,216.30.214.192/32,0-65535,25-25,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.30.214.192/32,1024-65535,750-750,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,216.30.214.195/32,0-65535,123-123,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.30.214.195/32,0-65535,53-53,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.30.214.195/32,123-123,22-22,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,216.30.214.200/32,0-65535,179-179,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.30.214.200/32,0-65535,2105-2105,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.30.214.200/32,0-65535,25-25,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.30.214.200/32,0-65535,53-53,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.30.214.200/32,0-65535,53-53,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,216.30.214.200/32,0-65535,750-750,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.30.214.200/32,0-65535,7648-7648,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.30.214.200/32,0-65535,80-80,0x06/0xFF,0x0000/0x0200,allow
0.0.0.0/0,216.30.214.200/32,1024-65535,25-25,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,216.37.32.165/32,0-65535,113-113,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.37.32.167/32,0-65535,22-22,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.37.34.238/32,0-65535,123-123,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.37.34.238/32,0-65535,22-22,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.37.34.238/32,0-65535,23-23,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.37.34.238/32,0-65535,25-25,0x06/0xFF,0x0000/0x0200,allow
0.0.0.0/0,216.37.34.238/32,0-65535,53-53,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.37.34.253/32,0-65535,22-22,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,216.37.34.253/32,0-65535,25-25,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.37.34.253/32,0-65535,80-80,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.37.34.253/32,1024-65535,1024-65535,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.37.35.144/32,0-65535,23-23,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,216.37.35.146/32,0-65535,53-53,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.37.35.147/32,0-65535,22-22,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.37.35.152/32,0-65535,69-69,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.37.35.153/32,0-65535,161-161,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,216.37.35.154/32,750-750,21-21,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,216.37.35.156/32,0-65535,25-25,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.37.35.157/32,0-65535,544-544,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.37.35.158/32,0-65535,13-13,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,216.37.35.226/32,0-65535,110-110,0x06/0xFF,0x0100/0x0100,allow
0.0.0.0/0,216.37.35.226/32,0-65535,22-22,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,216.37.35.226/32,0-65535,5999-5999,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.37.35.229/32,0-65535,21-21,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.37.35.229/32,0-65535,873-873,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,216.37.35.230/32,0-65535,53-53,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.37.38.31/32,0-65535,123-123,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.37.38.31/32,0-65535,162-162,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.37.38.31/32,0-65535,2105-2105,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,216.37.38.31/32,0-65535,22-22,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,216.37.38.31/32,0-65535,23-23,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.37.38.31/32,0-65535,25-25,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.37.38.31/32,0-65535,53-53,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.37.38.31/32,0-65535,53-53,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,216.37.38.31/32,0-65535,544-544,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.37.38.31/32,0-65535,544-544,0x11/0xFF,0x0000/0x0000,allow
0.0.0.0/0,216.37.38.31/32,0-65535,80-80,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.37.38.31/32,0-65535,8080-8080,0x06/0xFF,0x0200/0x1200,allow
0.0.0.0/0,216.37.38.31/32,0-65535,871-871,0x06/0xFF,0x0000/0x0000,allow
0.0.0.0/0,216.37.38.31/32,123-123,0-65535,0x11/0xFF,0x0000/0x0000,allow
